dataset,track,config,gt_kind,gt_boundary,n,r_t0,r_tfinal,via,via_fired,leading_nan_len,total_nan,n_phases_order,phases_order,replica_consistent,has_incipient,boundary_idx,boundary_frac,boundary_hours,rel_at_boundary,rel_mean_first10pct,rel_argmax_idx,tau0.05_idx,tau0.05_frac,tau0.05_hours,tau0.05_minus_current,tau0.10_idx,tau0.10_frac,tau0.10_hours,tau0.10_minus_current,tau0.15_idx,tau0.15_frac,tau0.15_hours,tau0.15_minus_current,tau0.20_idx,tau0.20_frac,tau0.20_hours,tau0.20_minus_current,tau0.30_idx,tau0.30_frac,tau0.30_hours,tau0.30_minus_current,phase_seq,boundary_err,tau0.05_err,tau0.10_err,tau0.15_err,tau0.20_err,tau0.30_err
real,20181046,author,,,30,0.08246116018857005,0.006588448145258028,i_catch_all_only,False,0,0,1,intensification,True,False,-1,,,,0.17972061201145748,12,0,0.0,0.0,,1,0.03333333333333333,1.0,,1,0.03333333333333333,1.0,,2,0.06666666666666667,2.0,,3,0.1,3.0,,intensification,,,,,,
real,20181046,defaults,,,30,0.21288579156784604,0.028327945400705566,i_catch_all_only,False,0,0,1,intensification,True,False,-1,,,,0.2621439119109255,12,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,2,0.06666666666666667,2.0,,intensification,,,,,,
real,20190325,author,,,167,0.00478109360140136,0.04344950463101058,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,1,0.005988023952095809,1.0,0.007575830163529343,0.3711617219309503,95,5,0.029940119760479042,5.0,4.0,6,0.03592814371257485,6.0,5.0,6,0.03592814371257485,6.0,5.0,7,0.041916167664670656,7.0,6.0,8,0.04790419161676647,8.0,7.0,incipient > decay > intensification > mature > residual,,,,,,
real,20190325,defaults,,,167,0.8333040321975862,0.0934014909735156,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,10,0.059880239520958084,10.0,0.9260192412434717,0.9018364203706817,24,0,0.0,0.0,-10.0,0,0.0,0.0,-10.0,0,0.0,0.0,-10.0,0,0.0,0.0,-10.0,0,0.0,0.0,-10.0,incipient > intensification > mature > decay > residual,,,,,,
real,20190397,author,,,56,0.051159177351229934,0.09548982493720427,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.14285714285714285,8.0,0.6803448054848205,0.2088657447134788,19,0,0.0,0.0,-8.0,1,0.017857142857142856,1.0,-7.0,2,0.03571428571428571,2.0,-6.0,2,0.03571428571428571,2.0,-6.0,4,0.07142857142857142,4.0,-4.0,incipient > intensification > mature > decay,,,,,,
real,20190397,defaults,,,56,0.31348596723226385,0.2648257321788648,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.14285714285714285,8.0,0.6585878335960247,0.3804291554376677,18,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,incipient > intensification > mature > decay,,,,,,
real,20190639,author,,,180,0.049769510638681985,0.08638174123118159,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,3,0.016666666666666666,3.0,0.2530150155296016,0.30056821071252077,46,1,0.005555555555555556,1.0,-2.0,2,0.011111111111111112,2.0,-1.0,2,0.011111111111111112,2.0,-1.0,3,0.016666666666666666,3.0,0.0,5,0.027777777777777776,5.0,2.0,incipient > intensification > mature > decay,,,,,,
real,20190639,defaults,,,180,0.10877002563342614,0.5183863342342417,iii_caseB_startsIt,True,3,3,3,intensification > mature > decay,True,True,23,0.12777777777777777,23.0,0.5522253634438427,0.24557284902892063,51,0,0.0,0.0,-23.0,0,0.0,0.0,-23.0,4,0.022222222222222223,4.0,-19.0,7,0.03888888888888889,7.0,-16.0,12,0.06666666666666667,12.0,-11.0,incipient > intensification > mature > decay,,,,,,
real,20190691,author,,,123,0.11828172770230845,0.030731316699752535,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,3,0.024390243902439025,3.0,0.6317851374335212,0.6405752702629895,100,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.008130081300813009,1.0,-2.0,1,0.008130081300813009,1.0,-2.0,2,0.016260162601626018,2.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20190691,defaults,,,123,0.7626550052870086,0.9521855041855477,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,7,0.056910569105691054,7.0,0.8887994736589971,0.8599136484323565,113,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,incipient > intensification > mature > decay,,,,,,
real,20190870,author,,,129,0.04907698849889053,0.06561263841971253,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,4,0.031007751937984496,4.0,0.3515564119216957,0.3483333384079459,29,1,0.007751937984496124,1.0,-3.0,2,0.015503875968992248,2.0,-2.0,2,0.015503875968992248,2.0,-2.0,3,0.023255813953488372,3.0,-1.0,4,0.031007751937984496,4.0,0.0,incipient > intensification > mature > decay,,,,,,
real,20190870,defaults,,,129,0.6720566839165668,0.3198961682137864,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,9,0.06976744186046512,9.0,0.8429759001557929,0.7749205938130129,22,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,incipient > intensification > mature > decay,,,,,,
real,20190879,author,,,79,0.13075075787244259,0.03117508583542201,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,3,0.0379746835443038,3.0,0.6985831778826411,0.6273785491309517,6,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.012658227848101266,1.0,-2.0,1,0.012658227848101266,1.0,-2.0,2,0.02531645569620253,2.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20190879,defaults,,,79,0.626737925414604,0.17980335952410972,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,7,0.08860759493670886,7.0,0.8374100577309344,0.7127952961302668,15,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,incipient > intensification > mature > decay,,,,,,
real,20191014,author,,,206,0.03930894154445972,0.059387944253250294,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,5,0.024271844660194174,5.0,0.4000531995024705,0.47862446215007,130,1,0.0048543689320388345,1.0,-4.0,2,0.009708737864077669,2.0,-3.0,2,0.009708737864077669,2.0,-3.0,3,0.014563106796116505,3.0,-2.0,4,0.019417475728155338,4.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20191014,defaults,,,206,0.6515998173662532,0.31154969130183896,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,11,0.05339805825242718,11.0,0.8138999127825075,0.7917044156264648,27,0,0.0,0.0,-11.0,0,0.0,0.0,-11.0,0,0.0,0.0,-11.0,0,0.0,0.0,-11.0,0,0.0,0.0,-11.0,incipient > intensification > mature > decay,,,,,,
real,20191104,author,,,118,0.0997811809108197,0.04190785617892015,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,4,0.03389830508474576,4.0,0.7123185405909078,0.6931758852268565,8,0,0.0,0.0,-4.0,1,0.00847457627118644,1.0,-3.0,1,0.00847457627118644,1.0,-3.0,2,0.01694915254237288,2.0,-2.0,2,0.01694915254237288,2.0,-2.0,incipient > intensification > mature > decay,,,,,,
real,20191104,defaults,,,118,0.8884830881474364,0.3802322280386664,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.0423728813559322,5.0,0.9522324644227055,0.9480574384186553,12,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,incipient > intensification > mature > decay,,,,,,
real,20191155,author,,,93,0.07851598749060071,0.07023894820077758,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,7,0.07526881720430108,7.0,0.7356696910667205,0.480215550061922,16,0,0.0,0.0,-7.0,1,0.010752688172043012,1.0,-6.0,1,0.010752688172043012,1.0,-6.0,2,0.021505376344086023,2.0,-5.0,2,0.021505376344086023,2.0,-5.0,incipient > intensification > mature > decay,,,,,,
real,20191155,defaults,,,93,0.5987405316351037,0.35963175697630373,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.08602150537634409,8.0,0.8023812353825929,0.6964974546785271,19,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,incipient > intensification > mature > decay,,,,,,
real,20201245,author,,,98,0.09360522027266639,0.08616573406593118,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,4,0.04081632653061224,4.0,0.6526249901444601,0.5740383109819331,21,0,0.0,0.0,-4.0,1,0.01020408163265306,1.0,-3.0,1,0.01020408163265306,1.0,-3.0,2,0.02040816326530612,2.0,-2.0,2,0.02040816326530612,2.0,-2.0,incipient > intensification > mature > decay,,,,,,
real,20201245,defaults,,,98,0.525757976861142,0.45649870833643547,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,9,0.09183673469387756,9.0,0.7575938354248273,0.6218544625282719,22,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,incipient > intensification > mature > decay,,,,,,
real,20202023,author,,,78,0.04998428877798474,0.11471007279347835,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,3,0.038461538461538464,3.0,0.27521635058076915,0.2547777487959742,70,1,0.01282051282051282,1.0,-2.0,2,0.02564102564102564,2.0,-1.0,2,0.02564102564102564,2.0,-1.0,3,0.038461538461538464,3.0,0.0,4,0.05128205128205128,4.0,1.0,incipient > intensification > mature > decay,,,,,,
real,20202023,defaults,,,78,0.2594791230795214,0.4487653965209463,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,17,0.21794871794871795,17.0,0.5476499321705428,0.2975238213490798,40,0,0.0,0.0,-17.0,0,0.0,0.0,-17.0,0,0.0,0.0,-17.0,0,0.0,0.0,-17.0,4,0.05128205128205128,4.0,-13.0,incipient > intensification > mature > decay,,,,,,
real,20203373,author,,,79,0.008230867614855038,0.13675236144628047,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.10126582278481013,8.0,0.19970051396877206,0.059121015804392864,72,3,0.0379746835443038,3.0,-5.0,6,0.0759493670886076,6.0,-2.0,7,0.08860759493670886,7.0,-1.0,9,0.11392405063291139,9.0,1.0,11,0.13924050632911392,11.0,3.0,incipient > intensification > mature > decay > residual,,,,,,
real,20203373,defaults,,,79,0.432497439547691,0.4037223641205055,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.10126582278481013,8.0,0.7208984565568599,0.5295542171502124,18,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,incipient > intensification > mature > decay,,,,,,
real,20203389,author,,,95,0.11970200833255903,0.10933916747101048,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,3,0.031578947368421054,3.0,0.6437132757244454,0.6544716853016863,86,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.010526315789473684,1.0,-2.0,1,0.010526315789473684,1.0,-2.0,2,0.021052631578947368,2.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20203389,defaults,,,95,0.565326206468601,0.7282289715073537,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,8,0.08421052631578947,8.0,0.6825846902345252,0.6235923088392016,52,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,incipient > intensification > mature > decay,,,,,,
real,20203947,author,,,242,0.002764763500769794,0.026386984633517116,iv_caseC_startsD,True,0,0,10,decay > intensification > mature > decay > intensification > mature > decay > intensification > mature > decay,True,True,2,0.008264462809917356,2.0,0.00899931135529586,0.11247995695393752,194,9,0.0371900826446281,9.0,7.0,10,0.04132231404958678,10.0,8.0,12,0.049586776859504134,12.0,10.0,14,0.05785123966942149,14.0,12.0,50,0.2066115702479339,50.0,48.0,incipient > decay > intensification > mature > residual,,,,,,
real,20203947,defaults,,,242,0.29304108987770927,0.6323520170983756,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,13,0.05371900826446281,13.0,0.39565848310759905,0.38388910989208425,96,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,2,0.008264462809917356,2.0,-11.0,incipient > intensification > mature > decay > residual,,,,,,
real,20204655,author,,,57,0.04700979731289277,0.0510650712236817,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.08771929824561403,5.0,0.38392288809553027,0.1812844762383913,27,1,0.017543859649122806,1.0,-4.0,2,0.03508771929824561,2.0,-3.0,2,0.03508771929824561,2.0,-3.0,3,0.05263157894736842,3.0,-2.0,4,0.07017543859649122,4.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20204655,defaults,,,57,0.24407949314083807,0.24531024796800116,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,9,0.15789473684210525,9.0,0.55888224277618,0.29244464359603634,22,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,3,0.05263157894736842,3.0,-6.0,incipient > intensification > mature > decay,,,,,,
real,20205386,author,,,100,0.1279984198693671,0.08126467104365566,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,3,0.03,3.0,0.687935569599213,0.7153598506619657,6,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.01,1.0,-2.0,1,0.01,1.0,-2.0,2,0.02,2.0,-1.0,incipient > intensification > mature > decay,,,,,,
real,20205386,defaults,,,100,0.5943598640845849,0.3305223167379176,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,9,0.09,9.0,0.7973726490590763,0.6914988898085948,22,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,0,0.0,0.0,-9.0,incipient > intensification > mature > decay,,,,,,
real,20206498,author,,,133,0.016780038910589063,0.02693016361290378,iv_caseC_startsD,False,0,0,3,decay > intensification > decay,True,False,-1,,,,0.16895155661199082,86,2,0.015037593984962405,2.0,,8,0.06015037593984962,8.0,,8,0.06015037593984962,8.0,,9,0.06766917293233082,9.0,,10,0.07518796992481203,10.0,,decay > intensification,,,,,,
real,20206498,defaults,,,133,0.8048409668321287,0.36091693727447993,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,8,0.06015037593984962,8.0,0.9199402794167665,0.8897066553084585,18,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,0,0.0,0.0,-8.0,incipient > intensification > mature > decay,,,,,,
real,20207822,author,,,162,0.1105002001907487,0.032629293579247466,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,3,0.018518518518518517,3.0,0.6021443918312025,0.5249221537910456,39,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.006172839506172839,1.0,-2.0,1,0.006172839506172839,1.0,-2.0,2,0.012345679012345678,2.0,-1.0,incipient > intensification > mature > decay > residual,,,,,,
real,20207822,defaults,,,162,0.5859198736980835,0.2079574880507805,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,13,0.08024691358024691,13.0,0.807477536009988,0.710502275254501,30,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,0,0.0,0.0,-13.0,incipient > intensification > mature > decay,,,,,,
synthetic,ItMD_clean,author,designed_Ic,3.0,66,0.029902336923924248,0.02577959579058937,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,6,0.09090909090909091,18.0,0.4621224346443217,0.17568755467706176,14,1,0.015151515151515152,3.0,-5.0,2,0.030303030303030304,6.0,-4.0,3,0.045454545454545456,9.0,-3.0,4,0.06060606060606061,12.0,-2.0,5,0.07575757575757576,15.0,-1.0,incipient > intensification > mature > decay,3.0,-2.0,-1.0,0.0,1.0,2.0
synthetic,ItMD_clean,defaults,designed_Ic,3.0,66,0.34373076534993663,0.19261213934773763,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,6,0.09090909090909091,18.0,0.6505459490062697,0.4491291006760614,14,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,incipient > intensification > mature > decay,3.0,-3.0,-3.0,-3.0,-3.0,-3.0
synthetic,IcItMD_residual_noisy,author,designed_Ic,3.0,66,0.04652312702575803,0.021220133254276928,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.07575757575757576,15.0,0.5184489248657923,0.25875700350768865,32,1,0.015151515151515152,3.0,-4.0,2,0.030303030303030304,6.0,-3.0,2,0.030303030303030304,6.0,-3.0,3,0.045454545454545456,9.0,-2.0,4,0.06060606060606061,12.0,-1.0,incipient > intensification > mature > decay > residual,2.0,-2.0,-1.0,-1.0,0.0,1.0
synthetic,IcItMD_residual_noisy,defaults,designed_Ic,3.0,66,0.4623259521485524,0.19082258761681628,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.07575757575757576,15.0,0.715075170326043,0.5762396456669623,32,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,incipient > intensification > mature > decay > residual,2.0,-3.0,-3.0,-3.0,-3.0,-3.0
synthetic,ItMD_noisy,author,expected_Ic,,66,0.06801790986290292,0.03125169417536749,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.07575757575757576,15.0,0.6386473726719414,0.33931843898390723,11,0,0.0,0.0,-5.0,1,0.015151515151515152,3.0,-4.0,2,0.030303030303030304,6.0,-3.0,2,0.030303030303030304,6.0,-3.0,3,0.045454545454545456,9.0,-2.0,incipient > intensification > mature > decay,,,,,,
synthetic,ItMD_noisy,defaults,expected_Ic,,66,0.3979354239793449,0.1975092624339503,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,6,0.09090909090909091,18.0,0.7027180541856164,0.5040064728067686,13,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,0,0.0,0.0,-6.0,incipient > intensification > mature > decay,,,,,,
synthetic,IcDItMD_noisy,author,expected_Ic,,66,0.09507004409832641,0.05129212576203734,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,4,0.06060606060606061,12.0,0.6875388814023081,0.44855391393695615,8,0,0.0,0.0,-4.0,1,0.015151515151515152,3.0,-3.0,1,0.015151515151515152,3.0,-3.0,2,0.030303030303030304,6.0,-2.0,2,0.030303030303030304,6.0,-2.0,incipient > decay > intensification > mature,,,,,,
synthetic,IcDItMD_noisy,defaults,expected_Ic,,66,0.509055342471548,0.38722128405366196,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,4,0.06060606060606061,12.0,0.6489361605225078,0.5935816610263426,29,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,incipient > decay > intensification > mature,,,,,,
synthetic,IcDItMD_residual_noisy,author,expected_Ic,,66,0.10837065116043747,0.07032528982882742,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.6015071462873742,0.49611643974182273,7,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.015151515151515152,3.0,-2.0,1,0.015151515151515152,3.0,-2.0,2,0.030303030303030304,6.0,-1.0,incipient > decay > intensification > mature > residual,,,,,,
synthetic,IcDItMD_residual_noisy,defaults,expected_Ic,,66,0.5641350945041057,0.25191199787811336,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.6348185130282631,0.6213512038852239,43,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,incipient > decay > intensification > mature > residual,,,,,,
synthetic,DItMD_noisy,author,no_Ic,,66,0.1474736297294187,0.023998332416727598,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.76938367547921,0.613358604744975,5,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.015151515151515152,3.0,-2.0,1,0.015151515151515152,3.0,-2.0,2,0.030303030303030304,6.0,-1.0,incipient > decay > intensification > mature,,,,,,
synthetic,DItMD_noisy,defaults,no_Ic,,66,0.32787798507128596,0.2735156969876874,iv_caseC_startsD,False,0,0,4,decay > intensification > mature > decay,True,False,-1,,,,0.30737042346344345,49,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,decay > intensification > mature,,,,,,
synthetic,DItMD_residual_noisy,author,no_Ic,,66,0.1500248982006538,0.036134136730861174,iv_caseC_startsD,True,0,0,4,decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.7784428646642344,0.6184783459313313,5,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.015151515151515152,3.0,-2.0,2,0.030303030303030304,6.0,-1.0,incipient > decay > intensification > mature > residual,,,,,,
synthetic,DItMD_residual_noisy,defaults,no_Ic,,66,0.24140287575700226,0.2728376058475962,iv_caseC_startsD,False,0,0,4,decay > intensification > mature > decay,True,False,-1,,,,0.1994207662446668,38,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,0,0.0,0.0,,12,0.18181818181818182,36.0,,decay > intensification > mature > residual,,,,,,
synthetic,IcItMD_ItMD_noisy,author,designed_Ic,3.0,66,0.07099309969085549,0.09582107271894792,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,4,0.06060606060606061,12.0,0.551328874931489,0.35654933054657895,26,0,0.0,0.0,-4.0,1,0.015151515151515152,3.0,-3.0,2,0.030303030303030304,6.0,-2.0,2,0.030303030303030304,6.0,-2.0,3,0.045454545454545456,9.0,-1.0,incipient > intensification > mature > decay,1.0,-3.0,-2.0,-1.0,-1.0,0.0
synthetic,IcItMD_ItMD_noisy,defaults,designed_Ic,3.0,66,0.7025432350513782,0.6487442280255344,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,4,0.06060606060606061,12.0,0.8803863489552816,0.8102035856603108,8,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,0,0.0,0.0,-4.0,incipient > intensification > mature > decay,1.0,-3.0,-3.0,-3.0,-3.0,-3.0
synthetic,ItMD_ItMD_noisy,author,expected_Ic,,66,0.12476616515269738,0.10250024314205895,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.6714894875144699,0.5462634304788508,7,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,1,0.015151515151515152,3.0,-2.0,1,0.015151515151515152,3.0,-2.0,2,0.030303030303030304,6.0,-1.0,incipient > intensification > mature > decay,,,,,,
synthetic,ItMD_ItMD_noisy,defaults,expected_Ic,,66,0.6994054340523265,0.7205803023895686,iii_caseB_startsIt,True,0,0,6,intensification > mature > decay > intensification > mature > decay,True,True,3,0.045454545454545456,9.0,0.7858125754415958,0.7690212155576254,57,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,0,0.0,0.0,-3.0,incipient > intensification > mature > decay,,,,,,
synthetic,IcIt_observational,author,designed_Ic,6.0,66,0.002368346027655889,0.02663939950581369,i_catch_all_only,False,4,4,1,intensification,True,True,4,0.06060606060606061,12.0,0.002642998314787905,0.0061168071455426605,36,7,0.10606060606060606,21.0,3.0,8,0.12121212121212122,24.0,4.0,10,0.15151515151515152,30.0,6.0,11,0.16666666666666666,33.0,7.0,13,0.19696969696969696,39.0,9.0,incipient > intensification,-2.0,1.0,2.0,4.0,5.0,7.0
synthetic,IcIt_observational,defaults,designed_Ic,6.0,66,0.047011641727427056,0.13316502513919296,i_catch_all_only,False,0,0,1,intensification,True,False,-1,,,,0.07754578142816311,36,1,0.015151515151515152,3.0,,5,0.07575757575757576,15.0,,7,0.10606060606060606,21.0,,8,0.12121212121212122,24.0,,11,0.16666666666666666,33.0,,intensification,,-5.0,-1.0,1.0,2.0,5.0
synthetic,quase_ItD,author,expected_Ic,,66,0.04912906078848247,0.04912906078848205,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,7,0.10606060606060606,21.0,0.6344218358745936,0.24777767748784008,16,1,0.015151515151515152,3.0,-6.0,2,0.030303030303030304,6.0,-5.0,2,0.030303030303030304,6.0,-5.0,3,0.045454545454545456,9.0,-4.0,4,0.06060606060606061,12.0,-3.0,incipient > intensification > mature > decay,,,,,,
synthetic,quase_ItD,defaults,expected_Ic,,66,0.27056540987899963,0.27056540987900535,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,7,0.10606060606060606,21.0,0.6100488807742481,0.3622838479061096,17,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,0,0.0,0.0,-7.0,2,0.030303030303030304,6.0,-5.0,incipient > intensification > mature > decay,,,,,,
synthetic,IcItMD_residual_clean,author,designed_Ic,3.0,66,0.04714829086823497,0.02415497582919467,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.07575757575757576,15.0,0.5236268707946763,0.2611709901028162,32,1,0.015151515151515152,3.0,-4.0,2,0.030303030303030304,6.0,-3.0,2,0.030303030303030304,6.0,-3.0,3,0.045454545454545456,9.0,-2.0,4,0.06060606060606061,12.0,-1.0,incipient > intensification > mature > decay > residual,2.0,-2.0,-1.0,-1.0,0.0,1.0
synthetic,IcItMD_residual_clean,defaults,designed_Ic,3.0,66,0.4673439130313515,0.19255250476721789,iii_caseB_startsIt,True,0,0,3,intensification > mature > decay,True,True,5,0.07575757575757576,15.0,0.7217672445755404,0.5820186406184319,32,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,0,0.0,0.0,-5.0,incipient > intensification > mature > decay > residual,2.0,-3.0,-3.0,-3.0,-3.0,-3.0
